subregion,Time,Ag. Area (AC),Ag. Precip,Ag. Runoff,Ag. Prime Applied Water,Ag. Reused Water,Ag. Total Applied Water,Ag. Return Flow,Ag. Beginning Storage,Ag. Net Gain from Land Expansion (+),AG_INF,AG_ET,Ag. Deep Percolation (-),Ag. Ending Storage (=),Urban Area (AC),Urban Precipitation,Urban Runoff,Urban Prime Applied Water,Urban Reused Water,Urban Total Applied Water,Urban Return Flow,Urban Beginning Storage,Urban Net Gain from Land Expansion (+),URB_INF,URB_ET,Urban Deep Percolation (-),Urban Ending Storage (=),Native&Riparian Veg. Area (AC),Native&Riparian Veg. Precipitation,Native&Riparian Veg. Runoff,Native&Riparian Veg. Beginning Storage,Native&Riparian Veg. Net Gain from Land Expansion (+),NAT_INF,NAT_ET,Native&Riparian Veg. Deep Percolation (-),Native&Riparian Veg. Ending Storage (=)
14,10/31/1961 0:00,428819.95,0,0,48590.44,0,48590.44,0,69227.11,-191.68,48590.44,59198.68,0,58427.19,5058.06,0,0,800.01,0,800.01,0,0,9.44,800.01,409.44,400,0,236350.86,0,0,0,182.24,0,179.41,0,2.83
14,11/30/1961 0:00,428819.95,41975.77,215.79,1395.01,0,1395.01,0,58427.19,0,43154.99,35529.21,0,66052.97,5058.06,522.77,0,500,0,500,0,0,0,1022.77,334.51,552.22,136.04,236350.86,24300.65,26.59,2.83,0,24274.06,14997.72,0,9279.18
14,12/31/1961 0:00,428819.95,45396.8,321.89,0,0,0,0,66052.97,0,45074.91,23942.44,0,87185.45,5058.06,579.37,0,500,0,500,0,136.04,0,1079.37,125.44,708.57,381.41,236350.86,25400.23,40.37,9279.18,0,25359.86,7053.74,0,27585.29
14,1/31/1962 0:00,428819.95,38004.43,142.86,0,0,0,0,87185.45,0,37861.56,30732.09,0,94314.92,5058.06,469.96,0,500,0,500,0,381.41,0,969.96,193.93,728.86,428.59,236350.86,21626.49,4.8,27585.29,0,21621.69,9442.82,0,39764.16
14,2/28/1962 0:00,428819.95,138224.82,15463.2,0,0,0,0,94314.92,0,122761.62,46025.63,5811.27,165239.64,5058.06,1749.78,0,400,0,400,0,428.59,0,2149.78,324.05,1794.66,459.65,236350.86,77830.45,8839.77,39764.16,0,68990.68,24422.91,3609.76,80722.16
14,3/31/1962 0:00,428819.95,17924.98,0,4681.23,0,4681.23,0,165239.64,0,22606.21,58284.55,0,129561.3,5058.06,243.05,0,700,0,700,0,459.65,0,943.06,712.47,512.36,177.88,236350.86,10513.53,0,80722.16,0,10513.53,59875.53,0,31360.17
14,4/30/1962 0:00,428819.95,0,0,54837.58,0,54837.58,0,129561.3,0,54837.58,82466.6,0,101932.28,5058.06,0,0,1100.01,0,1100.01,0,177.88,0,1100.01,727.88,550,0,236350.86,0,0,31360.17,0,0,31360.17,0,0
14,5/31/1962 0:00,428819.95,1563.07,0,140407.57,0,140407.57,0,101932.28,0,141970.65,126287.43,0,117615.49,5058.06,22.73,0,1200.01,0,1200.01,0,0,0,1222.74,674.1,548.64,0,236350.86,955.47,0,0,0,955.47,955.47,0,0
14,6/30/1962 0:00,428819.95,0,0,257748.88,3719.35,261468.23,13660.78,117615.49,0,244088.1,179410.67,11202.64,171090.29,5058.06,0,0,1200.01,0,1200.01,0,0,0,1200.01,720,480,0,236350.86,0,0,0,0,0,0,0,0
14,7/31/1962 0:00,428819.95,0,0,267999.15,3405.08,271404.24,12506.52,171090.29,0,255492.63,242395.57,12249.71,171937.65,5058.06,0,0,1300.01,0,1300.01,0,0,0,1300.01,780.01,520,0,236350.86,0,0,0,0,0,0,0,0
14,8/31/1962 0:00,428819.95,0,0,208962.85,2039.89,211002.73,7492.29,171937.65,0,201470.55,193748.19,7722.37,171937.65,5058.06,0,0,1200.01,0,1200.01,0,0,0,1200.01,720,480,0,236350.86,0,0,0,0,0,0,0,0
14,9/30/1962 0:00,428819.95,0,0,13819.9,0,13819.9,0,171937.65,0,13819.9,115631.84,0,70125.7,5058.06,0,0,1000.01,0,1000.01,0,0,0,1000.01,600,400,0,236350.86,0,0,0,0,0,0,0,0
14,10/31/1962 0:00,433253.96,4938.63,0,43417.4,0,43417.4,0,70125.7,-155.23,48356.03,59600.14,0,58726.36,5101.05,45.8,0,800.01,0,800.01,0,0,8.25,845.8,436.65,417.41,0,231873.87,2603.15,0,0,146.98,2603.15,2714.94,0,35.18
14,11/30/1962 0:00,433253.96,132.22,0,37099.06,0,37099.06,0,58726.36,0,37231.28,34713.06,0,61244.58,5101.05,0.75,0,600,0,600,0,0,0,600.76,178.18,420.29,2.29,231873.87,20.89,0,35.18,0,20.89,27.38,0,28.7
14,12/31/1962 0:00,433253.96,27114.99,0.15,0,0,0,0,61244.58,0,27114.84,22861.83,0,65497.6,5101.05,348.86,0,500,0,500,0,2.29,0,848.87,124.52,532.64,193.99,231873.87,15702.28,0,28.7,0,15702.28,3379.73,0,12351.25
14,1/31/1963 0:00,433253.96,34734.41,61.64,16749.82,0,16749.82,0,65497.6,0,51422.59,31049.86,0,85870.33,5101.05,478.79,0,500,0,500,0,193.99,0,978.79,175.58,690.93,306.28,231873.87,21234.18,4.77,12351.25,0,21229.41,6647.01,0,26933.65
14,2/28/1963 0:00,433253.96,68519.55,1529.6,0,0,0,0,85870.33,0,66989.95,46495.76,0,106364.51,5101.05,883.7,0,500,0,500,0,306.28,0,1383.71,326.81,940.8,422.38,231873.87,36816.35,413.52,26933.65,0,36402.83,23821.01,0,39515.47
14,3/31/1963 0:00,433253.96,23943.59,0,57312.9,0,57312.9,0,106364.51,0,81256.49,59598.34,0,128022.66,5101.05,292.83,0,800.01,0,800.01,0,422.38,0,1092.83,727.41,591.28,196.52,231873.87,13668.05,0,39515.47,0,13668.05,52288.68,0,894.84
14,4/30/1963 0:00,433253.96,46371.15,417.79,8684.26,0,8684.26,0,128022.66,0,54637.62,83922.92,0,98737.36,5101.05,561.27,0,900.01,0,900.01,0,196.52,0,1461.28,951.71,668.57,37.52,231873.87,24140.78,29.45,894.84,0,24111.33,25006.17,0,0
14,5/31/1963 0:00,433253.96,15222.97,0,131864.71,0,131864.71,0,98737.36,0,147087.68,127593.24,0,118231.79,5101.05,208.79,0,1100.01,0,1100.01,0,37.52,0,1308.8,771.98,574.34,0,231873.87,8667.54,0,0,0,8667.54,8667.54,0,0
14,6/30/1963 0:00,433253.96,4006.11,0,256627.88,2023.9,258651.77,7433.57,118231.79,0,253200.42,181264.67,16381.4,173786.15,5101.05,46.5,0,1200.01,0,1200.01,0,0,0,1246.51,748.84,497.67,0,231873.87,2236.71,0,0,0,2236.71,2236.71,0,0
14,7/31/1963 0:00,433253.96,0,0,270325.17,3461.35,273786.52,12713.18,173786.15,0,257612,244534.44,13077.56,173786.15,5101.05,0,0,1300.01,0,1300.01,0,0,0,1300.01,780.01,520,0,231873.87,0,0,0,0,0,0,0,0
14,8/31/1963 0:00,433253.96,526.51,0,210029.55,2039.25,212068.81,7489.97,173786.15,0,203066.09,195361.44,7704.65,173786.15,5101.05,4.55,0,1200.01,0,1200.01,0,0,0,1204.56,722.83,481.73,0,231873.87,410.19,0,0,0,410.19,410.19,0,0
14,9/30/1963 0:00,433253.96,4154.13,0,9905.77,0,9905.77,0,173786.15,0,14059.9,116650.73,0,71195.31,5101.05,55.83,0,1000.01,0,1000.01,0,0,0,1055.84,634.62,421.22,0,231873.87,2456.69,0,0,0,2456.69,2456.69,0,0
14,10/31/1963 0:00,437660.04,35585.38,76.46,13571.39,0,13571.39,0,71195.31,-155.7,49080.31,60235.1,0,59884.82,5145.01,424.95,0,700,0,700,0,0,7.44,1124.95,620.23,512.16,0,227423.82,18036.88,0,0,148.27,18036.88,17956.92,0,228.23
14,11/30/1963 0:00,437660.04,49403.17,423.21,0,0,0,0,59884.82,0,48979.96,36663.11,0,72201.66,5145.01,583.93,0,500,0,500,0,0,0,1083.93,340.26,578.22,165.45,227423.82,25995.24,62.43,228.23,0,25932.81,16159.59,0,10001.45
14,12/31/1963 0:00,437660.04,3283.76,0,0,0,0,0,72201.66,0,3283.76,18903.16,0,56582.26,5145.01,39.18,0,500,0,500,0,165.45,0,539.18,122.16,414.89,167.59,227423.82,1603.13,0,10001.45,0,1603.13,2073.15,0,9531.43
14,1/31/1964 0:00,437660.04,31482.78,18.53,42120.49,0,42120.49,0,56582.26,0,73584.74,31365.62,0,98801.38,5145.01,422.39,0,500,0,500,0,167.59,0,922.4,165.61,661.15,263.22,227423.82,18168.5,0,9531.43,0,18168.5,5597.58,0,22102.35
14,2/29/1964 0:00,437660.04,297.04,0,28072.69,0,28072.69,0,98801.38,0,28369.74,46962.97,0,80208.15,5145.01,2.83,0,500,0,500,0,263.22,0,502.83,259.48,501.08,5.49,227423.82,244.08,0,22102.35,0,244.08,11313.88,0,11032.55
14,3/31/1964 0:00,437660.04,32185.52,29.34,77340.34,0,77340.34,0,80208.15,0,109496.52,60319.41,0,129385.26,5145.01,380.64,0,900.01,0,900.01,0,5.49,0,1280.64,601.25,684.88,0,227423.82,16433.51,0,11032.55,0,16433.51,26897.04,0,569.02
14,4/30/1964 0:00,437660.04,8771.92,0,52054.06,0,52054.06,0,129385.26,0,60825.98,85279.92,0,104931.31,5145.01,106.38,0,1000.01,0,1000.01,0,0,0,1106.39,565.96,540.43,0,227423.82,3930.07,0,569.02,0,3930.07,4499.09,0,0
14,5/31/1964 0:00,437660.04,2354.8,0,142720.49,0,142720.49,0,104931.31,0,145075.29,128890.84,0,121115.76,5145.01,30.78,0,1200.01,0,1200.01,0,0,0,1230.79,679.09,551.7,0,227423.82,1257.05,0,0,0,1257.05,1257.05,0,0
14,6/30/1964 0:00,437660.04,747.55,0,261320.01,2066.61,263386.62,7590.46,121115.76,0,254477.1,183107.8,16864.33,175620.73,5145.01,5.42,0,1200.01,0,1200.01,0,0,0,1205.43,723.36,482.06,0,227423.82,320.21,0,0,0,320.21,320.21,0,0
14,7/31/1964 0:00,437660.04,0,0,272621.29,3488.66,276109.95,12813.49,175620.73,0,259807.79,246652.56,13155.23,175620.73,5145.01,0,0,1300.01,0,1300.01,0,0,0,1300.01,780.01,520,0,227423.82,0,0,0,0,0,0,0,0
14,8/31/1964 0:00,437660.04,3403.01,0,208262.04,1975.99,210238.03,7257.6,175620.73,0,204407.45,196956.29,7451.16,175620.73,5145.01,41.63,0,1200.01,0,1200.01,0,0,0,1241.64,745.82,495.82,0,227423.82,1940.02,0,0,0,1940.02,1940.02,0,0
14,9/30/1964 0:00,437660.04,1858.94,0,12315.99,0,12315.99,0,175620.73,0,14174.92,117629.72,0,72165.93,5145.01,51.33,0,1000.01,0,1000.01,0,0,0,1051.34,631.83,419.51,0,227423.82,1357.56,0,0,0,1357.56,1357.56,0,0
14,10/31/1964 0:00,442081.09,35217.75,65.97,14362.8,0,14362.8,0,72165.93,-152.06,49514.58,60786.51,0,60741.94,5232.01,394.34,0,700,0,700,0,0,8.6,1094.34,602.79,500.15,0,222915.78,17485.98,0,0,143.46,17485.98,17409.19,0,220.26
14,11/30/1964 0:00,442081.09,32449.42,25.07,13551.39,0,13551.39,0,60741.94,0,45975.75,36893.42,0,69824.27,5232.01,383.4,0,500,0,500,0,0,0,883.4,346.01,495.91,41.48,222915.78,16897.92,0,220.26,0,16897.92,10562.53,0,6555.65
14,12/31/1964 0:00,442081.09,37194.99,95.11,164,0,164,0,69824.27,0,37263.88,24682.85,0,82405.31,5232.01,435.16,0,500,0,500,0,41.48,0,935.17,129.75,567.14,279.75,222915.78,19144.26,0.44,6555.65,0,19143.82,5256.98,0,20442.5
14,1/31/1965 0:00,442081.09,21669.93,0,14409.6,0,14409.6,0,82405.31,0,36079.53,31682.46,0,86802.38,5232.01,269.49,0,500,0,500,0,279.75,0,769.49,169.5,602.41,277.33,222915.78,11336.72,0,20442.5,0,11336.72,6487.88,0,25291.34
14,2/28/1965 0:00,442081.09,10552.55,0,30520.51,0,30520.51,0,86802.38,0,41073.06,47431.49,0,80443.95,5232.01,129.47,0,500,0,500,0,277.33,0,629.47,331.46,549.2,26.14,222915.78,4975.65,0,25291.34,0,4975.65,15675.03,0,14591.96
14,3/31/1965 0:00,442081.09,23750.78,0,89809.12,0,89809.12,0,80443.95,0,113559.91,61007.17,0,132996.69,5232.01,298.67,0,900.01,0,900.01,0,26.14,0,1198.67,571.32,653.5,0,222915.78,13697.81,0,14591.96,0,13697.81,27683.63,0,606.15
14,4/30/1965 0:00,442081.09,57600.25,901.51,1558.01,0,1558.01,0,132996.69,0,58256.75,86171.03,0,105082.41,5232.01,737.1,0,900.01,0,900.01,0,0,0,1637.11,889.91,747.2,0,222915.78,29357.33,144.15,606.15,0,29213.18,29819.33,0,0
14,5/31/1965 0:00,442081.09,0,0,148527.53,0,148527.53,0,105082.41,0,148527.53,130192.83,0,123417.1,5232.01,0,0,1200.01,0,1200.01,0,0,0,1200.01,660,540,0,222915.78,0,0,0,0,0,0,0,0
14,6/30/1965 0:00,442081.09,0,0,263780.03,2520.59,266300.62,9257.88,123417.1,0,254522.15,184960.07,15518.6,177460.58,5232.01,0,0,1300.01,0,1300.01,0,0,0,1300.01,780.01,520,0,222915.78,0,0,0,0,0,0,0,0
14,7/31/1965 0:00,442081.09,4979.88,0,269013.26,3389.22,272402.48,12448.26,177460.58,0,261544.89,248788.77,12756.12,177460.58,5232.01,54,0,1300.01,0,1300.01,0,0,0,1354,813.48,540.52,0,222915.78,2402.27,0,0,0,2402.27,2402.27,0,0
14,8/31/1965 0:00,442081.09,363.34,0,213597.98,2070.01,215667.99,7602.94,177460.58,0,206358.38,198567.41,7790.97,177460.58,5232.01,2.3,0,1200.01,0,1200.01,0,0,0,1202.31,721.43,480.88,0,222915.78,101.05,0,0,0,101.05,101.05,0,0
14,9/30/1965 0:00,442081.09,122.31,0,14172.2,0,14172.2,0,177460.58,0,14294.51,118616.09,0,73139,5232.01,1.14,0,1000.01,0,1000.01,0,0,0,1001.15,600.71,400.44,0,222915.78,113.2,0,0,0,113.2,113.2,0,0
14,10/31/1965 0:00,446512.08,4675.21,0,44911.71,0,44911.71,0,73139,-149.02,49586.92,61243.92,0,61332.98,5276.05,40.66,0,800.01,0,800.01,0,0,6.23,840.66,431.44,415.45,0,218440.75,1585.35,0,0,142.78,1585.35,1706.07,0,22.06
14,11/30/1965 0:00,446512.08,119916.26,8881.48,656,0,656,0,61332.98,0,111690.78,37421.54,0,135602.23,5276.05,1492.22,0,500,0,500,0,0,0,1992.23,348.92,1199.58,443.73,218440.75,63472.37,5418.59,22.06,0,58053.78,25262.21,0,32813.62
14,12/31/1965 0:00,446512.08,47929.35,417.04,164,0,164,0,135602.23,0,47676.32,24930.25,82.14,158266.16,5276.05,596.82,0,500,0,500,0,443.73,0,1096.83,130.85,913.07,496.63,218440.75,23774.38,40.78,32813.62,0,23733.6,8540.52,0,48006.71
14,1/31/1966 0:00,446512.08,16052.88,0,0,0,0,0,158266.16,0,16052.88,32000.02,0,142319.02,5276.05,196.12,0,500,0,500,0,496.63,0,696.12,202.81,574.53,415.42,218440.75,7608.19,0,48006.71,0,7608.19,9547.99,0,46066.91
14,2/28/1966 0:00,446512.08,28286.13,5.34,492,0,492,0,142319.02,0,28772.79,47901.31,0,123190.49,5276.05,354.15,0,500,0,500,0,415.42,0,854.15,338.02,634.85,296.7,218440.75,13656.44,0,46066.91,0,13656.44,22372.19,0,37351.16
14,3/31/1966 0:00,446512.08,625.96,0,69956.48,0,69956.48,0,123190.49,0,70582.45,60849.17,0,132923.77,5276.05,14.78,0,900.01,0,900.01,0,296.7,0,914.78,639.82,545.62,26.05,218440.75,425.1,0,37351.16,0,425.1,37160.8,0,615.46
14,4/30/1966 0:00,446512.08,685.77,0,59649.31,0,59649.31,0,132923.77,0,60335.08,86186.63,0,107072.21,5276.05,5.4,0,1100.01,0,1100.01,0,26.05,0,1105.41,579.4,552.06,0,218440.75,336.53,0,615.46,0,336.53,951.99,0,0
14,5/31/1966 0:00,446512.08,8253.52,0,140256.87,0,140256.87,0,107072.21,0,148510.39,131497.76,0,124084.85,5276.05,96.94,0,1200.01,0,1200.01,0,0,0,1296.95,720.11,576.84,0,218440.75,4350.33,0,0,0,4350.33,4350.33,0,0
14,6/30/1966 0:00,446512.08,1413.94,0,265622.64,3110.28,268732.92,11423.75,124084.85,0,255612.84,186812.64,13925.96,178959.09,5276.05,21.71,0,1300.01,0,1300.01,0,0,0,1321.72,793.47,528.26,0,218440.75,747.51,0,0,0,747.51,747.51,0,0
14,7/31/1966 0:00,446512.08,10400.36,0,264600.63,3229.02,267829.66,11859.88,178959.09,0,263141.11,250926.04,11867.9,179306.26,5276.05,122.38,0,1300.01,0,1300.01,0,0,0,1422.39,855.88,566.51,0,218440.75,5424.12,0,0,0,5424.12,5424.12,0,0
14,8/31/1966 0:00,446512.08,0,0,215727.79,2092.75,217820.54,7686.45,179306.26,0,208041.34,200179.3,7862.04,179306.26,5276.05,0,0,1200.01,0,1200.01,0,0,0,1200.01,720,480,0,218440.75,0,0,0,0,0,0,0,0
14,9/30/1966 0:00,446512.08,2594.53,0,11903.38,0,11903.38,0,179306.26,0,14497.92,119624.19,0,74179.98,5276.05,31.25,0,1000.01,0,1000.01,0,0,0,1031.25,619.38,411.88,0,218440.75,1456,0,0,0,1456,1456,0,0
14,10/31/1966 0:00,450917.15,0,0,50298.15,0,50298.15,0,74179.98,-149.36,50298.15,61857.39,0,62471.38,5319.01,0,0,800.01,0,800.01,0,0,5.73,800.01,405.73,400,0,213992.71,0,0,0,143.63,0,141.23,0,2.41
14,11/30/1966 0:00,450917.15,23169.22,0,12756.29,0,12756.29,0,62471.38,0,35925.51,35681.94,0,62714.95,5319.01,287.17,0,500,0,500,0,0,0,787.18,323.53,459.13,4.52,213992.71,11839.51,0,2.41,0,11839.51,7355.6,0,4486.32
14,12/31/1966 0:00,450917.15,82151.6,2473.33,82,0,82,0,62714.95,0,79760.27,25176.2,0,117299.02,5319.01,1076.37,0,500,0,500,0,4.52,0,1576.37,131.91,983.82,465.16,213992.71,41698.23,993.46,4486.32,0,40704.76,8231.79,0,36959.29
14,1/31/1967 0:00,450917.15,54152.94,634.95,82,0,82,0,117299.02,0,53599.99,32315.71,0,138583.3,5319.01,645.46,0,500,0,500,0,465.16,0,1145.46,204.46,913.71,492.45,213992.71,26693.54,101.16,36959.29,0,26592.38,9959.61,0,53592.06
14,2/28/1967 0:00,450917.15,2824.77,0,492,0,492,0,138583.3,0,3316.77,48368.39,0,93531.68,5319.01,36.34,0,500,0,500,0,492.45,0,536.34,328.59,513.81,186.39,213992.71,1554.08,0,53592.06,0,1554.08,21862.98,0,33283.17
14,3/31/1967 0:00,450917.15,43494.12,225.29,58325.3,0,58325.3,0,93531.68,0,101594.13,61779.85,0,133345.97,5319.01,534.58,0,700,0,700,0,186.39,0,1234.59,705.97,626.36,88.65,213992.71,22217.4,25.96,33283.17,0,22191.44,52264.74,0,3209.87
14,4/30/1967 0:00,450917.15,72237.32,1825.18,492,0,492,0,133345.97,0,70904.15,87380.84,0,116869.28,5319.01,877.48,0,800.01,0,800.01,0,88.65,0,1677.48,1002.19,763.94,0,213992.71,34244.4,392.26,3209.87,0,33852.14,37062.01,0,0
14,5/31/1967 0:00,450917.15,3786.98,0,137439.95,0,137439.95,0,116869.28,0,141226.93,132795.05,0,125301.16,5319.01,42.59,0,1200.01,0,1200.01,0,0,0,1242.59,686.41,556.19,0,213992.71,1799.84,0,0,0,1799.84,1799.84,0,0
14,6/30/1967 0:00,450917.15,3885.76,0,265556.04,2652.14,268208.18,9741.04,125301.16,0,259700.75,188655.25,16092.74,180253.92,5319.01,45.53,0,1300.01,0,1300.01,0,0,0,1345.54,808.24,537.31,0,213992.71,1417.88,0,0,0,1417.88,1417.88,0,0
14,7/31/1967 0:00,450917.15,0,0,279263.13,3503.34,282766.47,12867.39,180253.92,0,266395.74,253043.43,12467.27,181138.96,5319.01,0,0,1300.01,0,1300.01,0,0,0,1300.01,780.01,520,0,213992.71,0,0,0,0,0,0,0,0
14,8/31/1967 0:00,450917.15,0,0,217401.2,2105.33,219506.54,7732.67,181138.96,0,209668.53,201773.44,7895.09,181138.96,5319.01,0,0,1200.01,0,1200.01,0,0,0,1200.01,720,480,0,213992.71,0,0,0,0,0,0,0,0
14,9/30/1967 0:00,450917.15,4572.93,0,10120.87,0,10120.87,0,181138.96,0,14693.8,120619.71,0,75213.05,5319.01,51.14,0,1000.01,0,1000.01,0,0,0,1051.15,631.71,419.44,0,213992.71,2216.37,0,0,0,2216.37,2216.37,0,0
14,10/31/1967 0:00,455352.15,668.77,0,49599.94,0,49599.94,0,75213.05,-144.82,50268.71,62307.84,0,63029.11,5363.06,18.76,0,800.01,0,800.01,0,0,5.41,818.76,417.05,407.13,0,209513.67,587.57,0,0,139.4,587.57,717.4,0,9.57
14,11/30/1967 0:00,455352.15,59276.5,760.25,585,0,585,0,63029.11,0,59101.25,38179.34,0,83951.03,5363.06,709.25,0,500,0,500,0,0,0,1209.25,354.68,632.9,221.67,209513.67,27086.49,120.35,9.57,0,26966.14,16353.7,0,10622.01
14,12/31/1967 0:00,455352.15,15594.03,0,1012.01,0,1012.01,0,83951.03,0,16606.04,24243.33,0,76313.73,5363.06,189.32,0,500,0,500,0,221.67,0,689.32,133,477.56,300.43,209513.67,7076.51,0,10622.01,0,7076.51,3462.92,0,14235.61
14,1/31/1968 0:00,455352.15,19396.49,0,28082.49,0,28082.49,0,76313.73,0,47478.98,32633.56,0,91159.15,5363.06,218.27,0,500,0,500,0,300.43,0,718.27,171.22,582.94,264.53,209513.67,8422.08,0,14235.61,0,8422.08,4536.03,0,18121.66
14,2/29/1968 0:00,455352.15,24327.61,0,14023.9,0,14023.9,0,91159.15,0,38351.51,48838.67,0,80671.99,5363.06,308.04,0,500,0,500,0,264.53,0,808.05,343.59,617.06,111.92,209513.67,11323.06,0,18121.66,0,11323.06,15425.86,0,14018.86
14,3/31/1968 0:00,455352.15,32896.82,24.93,84322.28,0,84322.28,0,80671.99,0,117194.16,62838.57,0,135027.58,5363.06,407.44,0,900.01,0,900.01,0,111.92,0,1307.45,724.18,695.19,0,209513.67,15385.87,0,14018.86,0,15385.87,28799.07,0,605.65
14,4/30/1968 0:00,455352.15,16787.57,0,43943.7,0,43943.7,0,135027.58,0,60731.27,88750.87,0,107007.98,5363.06,205.53,0,1100.01,0,1100.01,0,0,0,1305.53,677.43,628.1,0,209513.67,7979.48,0,605.65,0,7979.48,8585.13,0,0
14,5/31/1968 0:00,455352.15,1565.59,0,154478.77,0,154478.77,0,107007.98,0,156044.36,134101.16,0,128951.18,5363.06,18.72,0,1200.01,0,1200.01,0,0,0,1218.73,671.61,547.12,0,209513.67,596.53,0,0,0,596.53,596.53,0,0
14,6/30/1968 0:00,455352.15,0,0,270115.17,2454.77,272569.94,9016.11,128951.18,0,261099.06,190509.8,16555.24,182985.21,5363.06,0,0,1300.01,0,1300.01,0,0,0,1300.01,780.01,520,0,209513.67,0,0,0,0,0,0,0,0
14,7/31/1968 0:00,455352.15,0,0,281564.35,3557.21,285121.56,13065.26,182985.21,0,268499.09,255182.82,13316.27,182985.21,5363.06,0,0,1300.01,0,1300.01,0,0,0,1300.01,780.01,520,0,209513.67,0,0,0,0,0,0,0,0
14,8/31/1968 0:00,455352.15,2163.84,0,216507.7,2060.92,218568.62,7569.54,182985.21,0,211102,203387.03,7714.97,182985.21,5363.06,24.66,0,1200.01,0,1200.01,0,0,0,1224.67,735.3,489.38,0,209513.67,1384.99,0,0,0,1384.99,1384.99,0,0
14,9/30/1968 0:00,455352.15,0,0,15278.11,0,15278.11,0,182985.21,0,15278.11,121713.68,0,76549.63,5363.06,0,0,1000.01,0,1000.01,0,0,0,1000.01,600,400,0,209513.67,0,0,0,0,0,0,0,0
14,10/31/1968 0:00,459328.16,41342.52,160.85,17658.12,0,17658.12,0,76549.63,-183.31,58839.79,64674.61,0,70531.51,5406.09,513.52,0,700,0,700,0,0,5.07,1213.52,671.21,547.38,0,205494.63,18775.16,3.9,0,178.24,18771.26,18717.77,0,231.73
14,11/30/1968 0:00,459328.16,38112.46,89.73,11291.08,0,11291.08,0,70531.51,0,49313.81,38515.13,0,81330.19,5406.09,460.11,0,500,0,500,0,0,0,960.11,357.52,525.81,76.78,205494.63,17126.97,0,231.73,0,17126.97,10760.72,0,6597.99
14,12/31/1968 0:00,459328.16,42977.51,201.62,10777.07,0,10777.07,0,81330.19,0,53552.97,25645.81,0,109237.34,5406.09,526.05,0,500,0,500,0,76.78,0,1026.05,134.07,629.33,339.43,205494.63,18844.78,4.24,6597.99,0,18840.54,5222.69,0,20215.84
14,1/31/1969 0:00,459328.16,207191.9,72510.82,11904.08,2078.01,13982.09,7632.31,109237.34,0,138952.85,32918.51,30726.02,184545.67,5406.09,2539.39,0,500,0,500,0,339.43,0,3039.4,207.81,2649.04,521.98,205494.63,93148.93,18522.61,20215.84,0,74626.32,12260.32,5409.99,77171.84
14,2/28/1969 0:00,459328.16,164610.4,73697.29,5673.04,1188.31,6861.35,4364.56,184545.67,0,92221.6,49258.78,42867.89,184640.6,5406.09,2086.33,0,500,0,500,0,521.98,0,2586.34,346.35,2239.99,521.98,205494.63,77428.84,13104.22,77171.84,0,64324.62,21234.44,37887.76,82374.27
14,3/31/1969 0:00,459328.16,17520.13,0,2872.02,0,2872.02,0,184640.6,0,20392.15,63387.26,0,141645.48,5406.09,184.38,0,700,0,700,0,521.98,0,884.38,741.35,490.07,174.94,205494.63,6687.41,0,82374.27,0,6687.41,51805.73,0,37255.95
14,4/30/1969 0:00,459328.16,28821.56,10.22,23426.96,0,23426.96,0,141645.48,0,52238.3,89568.96,0,104314.82,5406.09,343.81,0,1000.01,0,1000.01,0,174.94,0,1343.82,883.74,630.66,4.36,205494.63,13140.39,0,37255.95,0,13140.39,50396.34,0,0
14,5/31/1969 0:00,459328.16,377.9,0,163079.43,0,163079.43,0,104314.82,0,163457.33,135272.09,0,132500.05,5406.09,6.68,0,1200.01,0,1200.01,0,4.36,0,1206.69,668.51,542.54,0,205494.63,126.48,0,0,0,126.48,126.48,0,0
14,6/30/1969 0:00,459328.16,11213.05,0,257124.68,3246.06,260370.74,11922.43,132500.05,0,256415.3,192151.84,12122.91,184640.6,5406.09,110.66,0,1300.01,0,1300.01,0,0,0,1410.67,848.61,562.05,0,205494.63,3693.69,0,0,0,3693.69,3693.69,0,0
14,7/31/1969 0:00,459328.16,1926.36,0,281340.45,3530.31,284870.76,12966.48,184640.6,0,270300.32,257107.38,13192.94,184640.6,5406.09,24.48,0,1300.01,0,1300.01,0,0,0,1324.49,795.18,529.31,0,205494.63,651.89,0,0,0,651.89,651.89,0,0
14,8/31/1969 0:00,459328.16,15.6,0,220596.03,2128.47,222724.49,7817.64,184640.6,0,212794,204839.83,7954.17,184640.6,5406.09,0.14,0,1200.01,0,1200.01,0,0,0,1200.14,720.09,480.06,0,205494.63,7.96,0,0,0,7.96,7.96,0,0
14,9/30/1969 0:00,459328.16,7326.22,0,15569.11,0,15569.11,0,184640.6,0,22895.33,124292.46,0,83243.47,5406.09,72.44,0,1000.01,0,1000.01,0,0,0,1072.45,644.92,427.53,0,205494.63,3779.43,0,0,0,3779.43,3779.43,0,0
14,10/31/1969 0:00,463837.26,4492.74,0,39627.37,0,39627.37,0,83243.47,-145.33,44120.11,61805.19,0,65413.07,5450,41.76,0,900.01,0,900.01,0,0,5.24,941.76,481.13,465.87,0,200941.61,1807.54,0,0,140.09,1807.54,1923.3,0,24.33
14,11/30/1969 0:00,463837.26,14367.81,0,22657.16,0,22657.16,0,65413.07,0,37024.97,36757.68,0,65680.36,5450,176.85,0,600,0,600,0,0,0,776.86,285.51,487.21,4.14,200941.61,6238.85,0,24.33,0,6238.85,3900.06,0,2363.12
