subregion,Time,Ag. Area (AC),Ag. Precip,Ag. Runoff,Ag. Prime Applied Water,Ag. Reused Water,Ag. Total Applied Water,Ag. Return Flow,Ag. Beginning Storage,Ag. Net Gain from Land Expansion (+),AG_INF,AG_ET,Ag. Deep Percolation (-),Ag. Ending Storage (=),Urban Area (AC),Urban Precipitation,Urban Runoff,Urban Prime Applied Water,Urban Reused Water,Urban Total Applied Water,Urban Return Flow,Urban Beginning Storage,Urban Net Gain from Land Expansion (+),URB_INF,URB_ET,Urban Deep Percolation (-),Urban Ending Storage (=),Native&Riparian Veg. Area (AC),Native&Riparian Veg. Precipitation,Native&Riparian Veg. Runoff,Native&Riparian Veg. Beginning Storage,Native&Riparian Veg. Net Gain from Land Expansion (+),NAT_INF,NAT_ET,Native&Riparian Veg. Deep Percolation (-),Native&Riparian Veg. Ending Storage (=)
14,10/31/1972 12:00 AM,485900.40,17550.39,0.00,29967.21,0.00,29967.21,0.00,99115.58,0.00,47517.59,67472.84,0.00,79160.33,6324.03,221.01,0.00,900.01,0.00,900.01,0.00,0.00,0.00,1121.02,587.03,533.99,0.00,178004.44,7340.74,0.00,0.00,0.00,7340.74,7253.74,0.00,87.00
14,11/30/1972 12:00 AM,485900.40,103323.27,4453.19,12998.09,0.00,12998.09,0.00,79160.33,0.00,111868.17,40620.88,0.00,150407.62,6324.03,1364.70,0.00,600.00,0.00,600.00,0.00,0.00,0.00,1964.70,418.23,1069.30,477.17,178004.44,38124.41,1286.21,87.00,0.00,36838.20,19813.54,0.00,17111.66
14,12/31/1972 12:00 AM,485900.40,23913.80,0.00,15810.11,0.00,15810.11,0.00,150407.62,0.00,39723.91,27129.43,0.00,163002.10,6324.03,310.06,0.00,600.00,0.00,600.00,0.00,477.17,0.00,910.06,156.84,672.74,557.66,178004.44,8564.69,0.00,17111.66,0.00,8564.69,5135.01,0.00,20541.34
14,01/31/1973 12:00 AM,485900.40,100774.15,14830.61,32178.22,5688.04,37866.26,20891.59,163002.10,0.00,97230.17,34822.85,27992.33,197417.09,6324.03,1372.58,0.00,600.00,0.00,600.00,0.00,557.66,0.00,1972.58,243.10,1666.20,620.94,178004.44,37621.72,1208.63,20541.34,0.00,36413.09,8720.08,678.54,47555.80
14,02/28/1973 12:00 AM,485900.40,119778.56,35446.18,29760.21,5462.19,35222.40,20062.07,197417.09,0.00,94030.52,52912.04,41118.48,197417.09,6324.03,1570.22,0.00,500.00,0.00,500.00,0.00,620.94,0.00,2070.22,405.16,1665.06,620.94,178004.44,45201.22,2926.28,47555.80,0.00,42274.94,18393.78,4913.42,66523.53
14,03/31/1973 12:00 AM,485900.40,58001.27,873.05,26773.19,2370.70,29143.89,8707.35,197417.09,0.00,75194.06,67054.23,8139.83,197417.09,6324.03,793.03,0.00,600.00,0.00,600.00,0.00,620.94,0.00,1393.04,901.81,678.54,433.63,178004.44,20915.32,70.91,66523.53,0.00,20844.41,45094.44,0.00,42273.50
14,04/30/1973 12:00 AM,485900.40,2100.31,0.00,76806.53,0.00,76806.53,0.00,197417.09,0.00,78906.84,94750.54,0.00,181573.39,6324.03,23.52,0.00,1300.01,0.00,1300.01,0.00,433.63,0.00,1323.53,1085.68,658.94,12.54,178004.44,739.09,0.00,42273.50,0.00,739.09,43012.59,0.00,0.00
14,05/31/1973 12:00 AM,485900.40,549.75,0.00,146724.02,0.00,146724.02,0.00,181573.39,0.00,147273.76,143097.62,0.00,185749.54,6324.03,7.62,0.00,1500.01,0.00,1500.01,0.00,12.54,0.00,1507.63,842.27,677.90,0.00,178004.44,261.28,0.00,0.00,0.00,261.28,261.28,0.00,0.00
14,06/30/1973 12:00 AM,485900.40,0.00,0.00,263092.92,7184.35,270277.27,26387.38,185749.54,0.00,236705.54,198363.13,26674.85,197417.09,6324.03,0.00,0.00,1500.01,0.00,1500.01,0.00,0.00,0.00,1500.01,900.01,600.00,0.00,178004.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,07/31/1973 12:00 AM,485900.40,0.00,0.00,297532.96,3694.42,301227.38,13569.23,197417.09,0.00,283963.72,270246.66,13717.06,197417.09,6324.03,0.00,0.00,1600.01,0.00,1600.01,0.00,0.00,0.00,1600.01,960.01,640.00,0.00,178004.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,08/31/1973 12:00 AM,485900.40,107.94,0.00,234557.82,2451.41,237009.24,9003.79,197417.09,0.00,225661.97,216560.09,9101.88,197417.09,6324.03,0.96,0.00,1500.01,0.00,1500.01,0.00,0.00,0.00,1500.97,900.60,600.37,0.00,178004.44,41.69,0.00,0.00,0.00,41.69,41.69,0.00,0.00
14,09/30/1973 12:00 AM,485900.40,0.00,0.00,31805.22,0.00,31805.22,0.00,197417.09,0.00,31805.22,133702.31,0.00,95520.00,6324.03,0.00,0.00,1200.01,0.00,1200.01,0.00,0.00,0.00,1200.01,720.00,480.00,0.00,178004.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,10/31/1973 12:00 AM,499122.49,24702.35,0.00,22106.15,0.00,22106.15,0.00,95520.00,0.00,46808.50,67739.25,0.00,74589.25,6588.02,304.45,0.00,1000.01,0.00,1000.01,0.00,0.00,0.00,1304.46,688.76,615.69,0.00,164518.37,7832.90,0.00,0.00,0.00,7832.90,7741.38,0.00,91.52
14,11/30/1973 12:00 AM,499122.49,27132.41,0.00,30260.85,0.00,30260.85,0.00,74589.25,0.00,57393.26,41582.77,0.00,90399.74,6588.02,365.54,0.00,700.00,0.00,700.00,0.00,0.00,0.00,1065.54,429.41,628.91,7.23,164518.37,9741.90,0.00,91.52,0.00,9741.90,6145.30,0.00,3688.12
14,12/31/1973 12:00 AM,499122.49,42722.62,129.68,50488.35,0.00,50488.35,0.00,90399.74,0.00,93081.30,27867.66,0.00,155613.38,6588.02,603.18,0.00,600.00,0.00,600.00,0.00,7.23,0.00,1203.18,163.38,711.36,335.67,164518.37,15296.18,4.29,3688.12,0.00,15291.89,3979.19,0.00,15000.81
14,01/31/1974 12:00 AM,499122.49,119082.27,10893.45,60450.42,10813.67,71264.09,39717.49,155613.38,0.00,128921.74,35770.43,44128.81,204635.89,6588.02,1677.76,0.00,600.00,0.00,600.00,0.00,335.67,0.00,2277.76,253.24,1731.06,629.13,164518.37,41095.12,2306.86,15000.81,0.00,38788.26,8267.03,418.59,45103.45
14,02/28/1974 12:00 AM,499122.49,2646.45,0.00,102748.71,6808.17,109556.88,25005.69,204635.89,0.00,80389.47,55150.00,25239.47,204635.89,6588.02,34.83,0.00,500.00,0.00,500.00,0.00,629.13,0.00,534.83,407.09,513.24,243.63,164518.37,825.89,0.00,45103.45,0.00,825.89,16927.95,0.00,29001.40
14,03/31/1974 12:00 AM,499122.49,59871.98,912.18,104460.72,12904.09,117364.81,47395.39,204635.89,0.00,116025.13,68878.88,47146.25,204635.89,6588.02,827.12,0.00,900.01,0.00,900.01,0.00,243.63,0.00,1727.13,914.33,867.30,189.13,164518.37,20671.86,76.76,29001.40,0.00,20595.10,41279.65,0.00,8316.85
14,04/30/1974 12:00 AM,499122.49,7630.75,0.00,56773.39,0.00,56773.39,0.00,204635.89,0.00,64404.14,97328.85,0.00,171711.18,6588.02,85.48,0.00,1300.01,0.00,1300.01,0.00,189.13,0.00,1385.49,892.13,682.49,0.00,164518.37,2496.96,0.00,8316.85,0.00,2496.96,10813.81,0.00,0.00
14,05/31/1974 12:00 AM,499122.49,54.27,0.00,135771.44,0.00,135771.44,0.00,171711.18,0.00,135825.71,146991.52,0.00,160545.37,6588.02,0.52,0.00,1500.01,0.00,1500.01,0.00,0.00,0.00,1500.53,825.33,675.20,0.00,164518.37,20.51,0.00,0.00,0.00,20.51,20.51,0.00,0.00
14,06/30/1974 12:00 AM,499122.49,0.00,0.00,271665.18,3872.28,275537.46,14222.49,160545.37,0.00,257442.69,198996.73,14355.45,204635.89,6588.02,0.00,0.00,1600.01,0.00,1600.01,0.00,0.00,0.00,1600.01,960.01,640.00,0.00,164518.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,07/31/1974 12:00 AM,499122.49,1953.68,0.00,302106.69,3676.78,305783.47,13504.43,204635.89,0.00,290555.94,276925.26,13630.68,204635.89,6588.02,17.24,0.00,1600.01,0.00,1600.01,0.00,0.00,0.00,1617.25,970.69,646.56,0.00,164518.37,467.96,0.00,0.00,0.00,467.96,467.96,0.00,0.00
14,08/31/1974 12:00 AM,499122.49,0.00,0.00,243764.89,2759.46,246524.35,10135.21,204635.89,0.00,233629.67,223399.71,10229.97,204635.89,6588.02,0.00,0.00,1500.01,0.00,1500.01,0.00,0.00,0.00,1500.01,900.01,600.00,0.00,164518.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,09/30/1974 12:00 AM,499122.49,0.00,0.00,36258.25,0.00,36258.25,0.00,204635.89,0.00,36258.25,139005.68,0.00,101888.46,6588.02,0.00,0.00,1300.01,0.00,1300.01,0.00,0.00,0.00,1300.01,780.01,520.00,0.00,164518.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,10/31/1974 12:00 AM,512349.54,26831.08,0.00,78967.50,0.00,78967.50,0.00,101888.46,0.00,105798.58,75693.91,0.00,131993.12,6853.09,343.78,0.00,800.01,0.00,800.01,0.00,0.00,0.00,1143.79,613.15,530.64,0.00,151026.24,7613.70,0.00,0.00,0.00,7613.70,7526.26,0.00,87.43
14,11/30/1974 12:00 AM,512349.54,9747.55,0.00,27019.19,0.00,27019.19,0.00,131993.12,0.00,36766.74,42545.14,0.00,126214.72,6853.09,125.56,0.00,700.00,0.00,700.00,0.00,0.00,0.00,825.57,283.57,537.72,4.28,151026.24,2665.08,0.00,87.43,0.00,2665.08,1710.08,0.00,1042.43
14,12/31/1974 12:00 AM,512349.54,54684.79,479.99,46314.32,0.00,46314.32,0.00,126214.72,0.00,100519.12,28606.17,0.00,198127.66,6853.09,738.29,0.00,600.00,0.00,600.00,0.00,4.28,0.00,1338.30,169.96,777.92,394.70,151026.24,16977.19,33.67,1042.43,0.00,16943.52,3830.43,0.00,14155.51
14,01/31/1975 12:00 AM,512349.54,5277.18,0.00,114160.79,9319.38,123480.17,34229.14,198127.66,0.00,85208.84,36718.37,34757.76,211860.37,6853.09,58.77,0.00,600.00,0.00,600.00,0.00,394.70,0.00,658.77,194.77,622.34,236.37,151026.24,1310.62,0.00,14155.51,0.00,1310.62,3240.11,0.00,12226.02
14,02/28/1975 12:00 AM,512349.54,52542.20,542.28,105642.73,13650.36,119293.09,50136.37,211860.37,0.00,107506.28,57388.48,50117.80,211860.37,6853.09,730.16,0.00,600.00,0.00,600.00,0.00,236.37,0.00,1330.17,439.05,883.46,244.02,151026.24,16964.59,33.49,12226.02,0.00,16931.10,14167.44,0.00,14989.69
14,03/31/1975 12:00 AM,512349.54,57459.95,749.47,107447.74,12749.58,120197.32,46827.90,211860.37,0.00,117330.33,70704.21,46626.12,211860.37,6853.09,790.29,0.00,1100.01,0.00,1100.01,0.00,244.02,0.00,1890.29,977.25,969.41,187.66,151026.24,17707.78,45.32,14989.69,0.00,17662.46,32091.44,0.00,560.71
14,04/30/1975 12:00 AM,512349.54,26908.76,0.00,105231.73,4370.73,109602.46,16053.26,211860.37,0.00,116087.23,99908.12,16179.11,211860.37,6853.09,351.41,0.00,1300.01,0.00,1300.01,0.00,187.66,0.00,1651.42,1055.54,783.54,0.00,151026.24,8728.07,0.00,560.71,0.00,8728.07,9288.79,0.00,0.00
14,05/31/1975 12:00 AM,512349.54,0.00,0.00,134630.23,0.00,134630.23,0.00,211860.37,0.00,134630.23,150886.89,0.00,195603.72,6853.09,0.00,0.00,1500.01,0.00,1500.01,0.00,0.00,0.00,1500.01,825.01,675.00,0.00,151026.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,06/30/1975 12:00 AM,512349.54,0.00,0.00,265253.54,6693.72,271947.25,24585.34,195603.72,0.00,240668.19,199633.45,24778.08,211860.37,6853.09,0.00,0.00,1600.01,0.00,1600.01,0.00,0.00,0.00,1600.01,960.01,640.00,0.00,151026.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,07/31/1975 12:00 AM,512349.54,189.74,0.00,311134.05,3758.36,314892.41,13804.05,211860.37,0.00,297519.74,283607.47,13912.27,211860.37,6853.09,3.97,0.00,1600.01,0.00,1600.01,0.00,0.00,0.00,1603.98,962.47,641.51,0.00,151026.24,77.88,0.00,0.00,0.00,77.88,77.88,0.00,0.00
14,08/31/1975 12:00 AM,512349.54,4532.79,0.00,247504.51,2955.42,250459.93,10854.94,211860.37,0.00,241182.37,230242.33,10940.04,211860.37,6853.09,52.97,0.00,1500.01,0.00,1500.01,0.00,0.00,0.00,1552.98,932.84,620.13,0.00,151026.24,1247.43,0.00,0.00,0.00,1247.43,1247.43,0.00,0.00
14,09/30/1975 12:00 AM,512349.54,4116.54,0.00,48676.34,0.00,48676.34,0.00,211860.37,0.00,52792.87,144310.83,0.00,120342.41,6853.09,67.18,0.00,1200.01,0.00,1200.01,0.00,0.00,0.00,1267.19,761.66,505.53,0.00,151026.24,1264.77,0.00,0.00,0.00,1264.77,1264.77,0.00,0.00
14,10/31/1975 12:00 AM,525571.61,31751.79,0.63,65629.34,0.00,65629.34,0.00,120342.41,0.00,97380.49,78238.79,0.00,139484.11,7117.08,438.32,0.00,900.01,0.00,900.01,0.00,0.00,0.00,1338.33,721.76,616.56,0.00,137540.18,8664.34,0.00,0.00,0.00,8664.34,8566.93,0.00,97.41
14,11/30/1975 12:00 AM,525571.61,3189.40,0.00,35307.24,0.00,35307.24,0.00,139484.11,0.00,38496.64,43507.03,0.00,134473.73,7117.08,42.19,0.00,700.00,0.00,700.00,0.00,0.00,0.00,742.19,232.62,506.03,3.53,137540.18,753.97,0.00,97.41,0.00,753.97,514.80,0.00,336.59
14,12/31/1975 12:00 AM,525571.61,2414.42,0.00,82956.57,0.00,82956.57,0.00,134473.73,0.00,85371.00,29344.40,0.00,190500.32,7117.08,28.05,0.00,600.00,0.00,600.00,0.00,3.53,0.00,628.05,80.20,490.66,60.73,137540.18,545.99,0.00,336.59,0.00,545.99,176.31,0.00,706.26
14,01/31/1976 12:00 AM,525571.61,744.05,0.00,136354.94,9528.13,145883.07,34995.83,190500.32,0.00,102103.16,37665.95,35850.71,219086.81,7117.08,7.44,0.00,600.00,0.00,600.00,0.00,60.73,0.00,607.45,29.51,602.83,35.83,137540.18,197.86,0.00,706.26,0.00,197.86,180.04,0.00,724.09
14,02/29/1976 12:00 AM,525571.61,87986.30,2851.35,90740.63,16081.71,106822.33,59066.45,219086.81,0.00,116809.13,59626.45,57182.68,219086.81,7117.08,1253.14,0.00,600.00,0.00,600.00,0.00,35.83,0.00,1853.14,455.97,1125.43,307.57,137540.18,22703.08,276.17,724.09,0.00,22426.90,11377.44,0.00,11773.55
14,03/31/1976 12:00 AM,525571.61,17731.17,0.00,107830.75,7196.61,115027.36,26432.41,219086.81,0.00,99129.51,72528.86,26600.66,219086.81,7117.08,257.40,0.00,1100.01,0.00,1100.01,0.00,307.57,0.00,1357.40,907.16,757.81,0.00,137540.18,5113.50,0.00,11773.55,0.00,5113.50,16605.35,0.00,281.70
14,04/30/1976 12:00 AM,525571.61,59536.57,796.57,74131.51,4205.34,78336.85,15445.78,219086.81,0.00,117425.74,102486.43,14939.31,219086.81,7117.08,820.21,0.00,1200.01,0.00,1200.01,0.00,0.00,0.00,2020.21,1099.12,921.10,0.00,137540.18,15780.40,34.83,281.70,0.00,15745.58,16027.28,0.00,0.00
14,05/31/1976 12:00 AM,525571.61,0.00,0.00,135978.24,0.00,135978.24,0.00,219086.81,0.00,135978.24,154780.78,0.00,200284.27,7117.08,0.00,0.00,1500.01,0.00,1500.01,0.00,0.00,0.00,1500.01,825.01,675.00,0.00,137540.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,06/30/1976 12:00 AM,525571.61,1066.00,0.00,264503.23,6310.03,270813.26,23176.09,200284.27,0.00,242393.14,200266.99,23323.61,219086.81,7117.08,15.75,0.00,1600.01,0.00,1600.01,0.00,0.00,0.00,1615.76,969.77,645.99,0.00,137540.18,223.04,0.00,0.00,0.00,223.04,223.04,0.00,0.00
14,07/31/1976 12:00 AM,525571.61,0.00,0.00,318247.20,3794.37,322041.58,13936.35,219086.81,0.00,304310.86,290285.80,14025.05,219086.81,7117.08,0.00,0.00,1600.01,0.00,1600.01,0.00,0.00,0.00,1600.01,960.01,640.00,0.00,137540.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,08/31/1976 12:00 AM,525571.61,11149.42,0.00,248817.92,3105.62,251923.54,11406.62,219086.81,0.00,248560.71,237081.48,11479.23,219086.81,7117.08,143.60,0.00,1500.01,0.00,1500.01,0.00,0.00,0.00,1643.61,989.04,654.57,0.00,137540.18,3212.38,0.00,0.00,0.00,3212.38,3212.38,0.00,0.00
14,09/30/1976 12:00 AM,525571.61,115027.22,6758.36,37631.26,275.18,37906.44,1010.71,219086.81,0.00,144889.42,149613.97,340.51,214021.76,7117.08,1611.21,0.00,1100.01,0.00,1100.01,0.00,0.00,0.00,2711.22,1503.08,1162.75,45.39,137540.18,32075.77,1434.42,0.00,0.00,30641.35,30641.35,0.00,0.00
14,10/31/1976 12:00 AM,538795.75,4750.67,0.00,20399.14,0.00,20399.14,0.00,214021.76,0.00,25149.81,80784.38,0.00,158387.20,7381.04,54.69,0.00,900.01,0.00,900.01,0.00,45.39,0.00,954.70,529.30,470.79,0.00,124052.08,900.35,0.00,0.00,0.00,900.35,890.49,0.00,9.86
14,11/30/1976 12:00 AM,538795.75,29471.48,0.00,26738.98,0.00,26738.98,0.00,158387.20,0.00,56210.46,44469.15,0.00,170128.50,7381.04,413.05,0.00,600.00,0.00,600.00,0.00,0.00,0.00,1013.05,429.53,576.96,6.56,124052.08,6948.70,0.00,9.86,0.00,6948.70,4392.57,0.00,2565.98
14,12/31/1976 12:00 AM,538795.75,25302.17,0.00,91419.63,4592.97,96012.60,16869.51,170128.50,0.00,99852.29,30082.75,13580.08,226317.96,7381.04,354.88,0.00,600.00,0.00,600.00,0.00,6.56,0.00,954.88,158.16,614.86,188.42,124052.08,5766.76,0.00,2565.98,0.00,5766.76,1716.58,0.00,6616.16
14,01/31/1977 12:00 AM,538795.75,22941.95,0.00,68355.47,7154.34,75509.82,26277.17,226317.96,0.00,65020.25,38613.68,26406.57,226317.96,7381.04,301.51,0.00,600.00,0.00,600.00,0.00,188.42,0.00,901.52,188.49,714.58,186.87,124052.08,5284.14,0.00,6616.16,0.00,5284.14,2482.18,0.00,9418.13
14,02/28/1977 12:00 AM,538795.75,2941.02,0.00,35893.35,0.00,35893.35,0.00,226317.96,0.00,38834.36,61864.61,0.00,203287.71,7381.04,39.00,0.00,600.00,0.00,600.00,0.00,186.87,0.00,639.01,204.77,614.82,6.28,124052.08,626.34,0.00,9418.13,0.00,626.34,5255.60,0.00,4788.87
14,03/31/1977 12:00 AM,538795.75,19015.28,0.00,109726.66,4258.34,113985.00,15640.44,203287.71,0.00,113101.50,74353.79,15717.46,226317.96,7381.04,273.33,0.00,1100.01,0.00,1100.01,0.00,6.28,0.00,1373.34,615.75,763.87,0.00,124052.08,4620.95,0.00,4788.87,0.00,4620.95,9229.94,0.00,179.89
14,04/30/1977 12:00 AM,538795.75,0.00,0.00,26334.98,0.00,26334.98,0.00,226317.96,0.00,26334.98,105065.13,0.00,147587.81,7381.04,0.00,0.00,1400.01,0.00,1400.01,0.00,0.00,0.00,1400.01,700.00,700.00,0.00,124052.08,0.00,0.00,179.89,0.00,0.00,179.89,0.00,0.00
14,05/31/1977 12:00 AM,538795.75,47190.32,210.96,91560.93,0.00,91560.93,0.00,147587.81,0.00,138540.29,158675.29,0.00,127452.80,7381.04,669.28,0.00,1400.01,0.00,1400.01,0.00,0.00,0.00,2069.29,1182.69,886.60,0.00,124052.08,11700.17,3.92,0.00,0.00,11696.25,11696.25,0.00,0.00
14,06/30/1977 12:00 AM,538795.75,5149.46,0.00,334618.02,5453.71,340071.73,20030.93,127452.80,0.00,319736.54,200902.02,19969.37,226317.96,7381.04,71.53,0.00,1600.01,0.00,1600.01,0.00,0.00,0.00,1671.54,1004.36,667.19,0.00,124052.08,1085.88,0.00,0.00,0.00,1085.88,1085.88,0.00,0.00
14,07/31/1977 12:00 AM,538795.75,0.00,0.00,325120.15,3823.23,328943.38,14042.35,226317.96,0.00,311077.80,296966.30,14111.50,226317.96,7381.04,0.00,0.00,1600.01,0.00,1600.01,0.00,0.00,0.00,1600.01,960.01,640.00,0.00,124052.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,08/31/1977 12:00 AM,538795.75,58.97,0.00,271833.18,3798.19,275631.37,13950.35,226317.96,0.00,257941.80,243922.76,14019.04,226317.96,7381.04,0.59,0.00,1500.01,0.00,1500.01,0.00,0.00,0.00,1500.60,900.37,600.23,0.00,124052.08,15.75,0.00,0.00,0.00,15.75,15.75,0.00,0.00
14,09/30/1977 12:00 AM,538795.75,142.71,0.00,3977.03,0.00,3977.03,0.00,226317.96,0.00,4119.73,147895.39,0.00,82542.30,7381.04,1.17,0.00,1300.01,0.00,1300.01,0.00,0.00,0.00,1301.18,780.73,520.45,0.00,124052.08,23.84,0.00,0.00,0.00,23.84,23.84,0.00,0.00
14,10/31/1977 12:00 AM,552016.81,644.07,0.00,109431.83,0.00,109431.83,0.00,82542.30,0.00,110075.90,83329.25,0.00,109288.96,7645.07,14.84,0.00,1000.01,0.00,1000.01,0.00,0.00,0.00,1014.85,509.21,505.64,0.00,110566.99,197.82,0.00,0.00,0.00,197.82,195.73,0.00,2.09
14,11/30/1977 12:00 AM,552016.81,9589.61,0.00,7248.90,0.00,7248.90,0.00,109288.96,0.00,16838.52,42559.40,0.00,83568.08,7645.07,138.13,0.00,700.00,0.00,700.00,0.00,0.00,0.00,838.14,291.17,542.49,4.47,110566.99,1799.55,0.00,2.09,0.00,1799.55,1141.64,0.00,660.00
14,12/31/1977 12:00 AM,552016.81,132650.87,7563.42,10602.07,0.00,10602.07,0.00,83568.08,0.00,135689.53,30820.93,0.00,188436.67,7645.07,1933.71,0.00,600.00,0.00,600.00,0.00,4.47,0.00,2533.71,189.60,1642.47,706.11,110566.99,28714.04,1770.60,660.00,0.00,26943.44,4302.04,0.00,23301.40
14,01/31/1978 12:00 AM,552016.81,114722.67,5340.15,0.00,0.00,0.00,0.00,188436.67,0.00,109382.52,39561.19,30116.12,228141.88,7645.07,1576.33,0.00,600.00,0.00,600.00,0.00,706.11,0.00,2176.33,293.88,1827.49,761.07,110566.99,23184.41,741.17,23301.40,0.00,22443.24,6465.69,3044.76,36234.20
14,02/28/1978 12:00 AM,552016.81,184110.58,76045.53,7325.05,1332.39,8657.45,4893.75,228141.88,0.00,110496.35,64102.47,40984.22,233551.54,7645.07,2661.73,0.00,600.00,0.00,600.00,0.00,761.07,0.00,3261.73,489.79,2771.94,761.07,110566.99,38105.99,5237.94,36234.20,0.00,32868.06,11425.25,14495.14,43181.87
14,03/31/1978 12:00 AM,552016.81,156177.96,47286.00,27763.19,5095.34,32858.53,18714.65,233551.54,0.00,117940.50,76178.29,41762.21,233551.54,7645.07,2185.69,0.00,600.00,0.00,600.00,0.00,761.07,0.00,2785.69,1090.19,1697.76,758.82,110566.99,30696.46,2858.57,43181.87,0.00,27837.89,28010.29,585.19,42424.28
14,04/30/1978 12:00 AM,552016.81,79666.33,1865.80,23556.16,0.00,23556.16,0.00,233551.54,0.00,101356.70,107643.24,0.00,227265.00,7645.07,1114.88,0.00,1000.01,0.00,1000.01,0.00,758.82,0.00,2114.89,1540.48,958.85,374.37,110566.99,15667.12,125.01,42424.28,0.00,15542.11,39206.33,0.00,18760.06
14,05/31/1978 12:00 AM,552016.81,13.33,0.00,61117.12,0.00,61117.12,0.00,227265.00,0.00,61130.45,162568.89,0.00,125826.56,7645.07,0.00,0.00,1500.01,0.00,1500.01,0.00,374.37,0.00,1500.01,1199.38,675.00,0.00,110566.99,0.95,0.00,18760.06,0.00,0.95,18761.01,0.00,0.00
14,06/30/1978 12:00 AM,552016.81,448.73,0.00,353196.34,6227.82,359424.17,22874.15,125826.56,0.00,330770.93,201535.17,21510.78,233551.54,7645.07,4.82,0.00,1600.01,0.00,1600.01,0.00,0.00,0.00,1604.83,963.00,641.84,0.00,110566.99,112.10,0.00,0.00,0.00,112.10,112.10,0.00,0.00
14,07/31/1978 12:00 AM,552016.81,0.00,0.00,331964.80,3848.55,335813.34,14135.31,233551.54,0.00,317829.49,303644.47,14185.02,233551.54,7645.07,0.00,0.00,1700.01,0.00,1700.01,0.00,0.00,0.00,1700.01,1020.01,680.00,0.00,110566.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,08/31/1978 12:00 AM,552016.81,0.00,0.00,281577.65,4187.63,285765.28,15380.74,233551.54,0.00,266196.91,250762.09,15434.82,233551.54,7645.07,0.00,0.00,1600.01,0.00,1600.01,0.00,0.00,0.00,1600.01,960.01,640.00,0.00,110566.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,09/30/1978 12:00 AM,552016.81,48079.47,292.32,29354.20,0.00,29354.20,0.00,233551.54,0.00,77141.36,160221.69,0.00,150471.20,7645.07,691.80,0.00,1200.01,0.00,1200.01,0.00,0.00,0.00,1891.81,1146.60,745.22,0.00,110566.99,9148.95,0.00,0.00,0.00,9148.95,9148.95,0.00,0.00
14,10/31/1978 12:00 AM,565241.88,0.00,0.00,66505.13,0.00,66505.13,0.00,150471.20,0.00,66505.13,85874.82,0.00,131101.52,7909.05,0.00,0.00,1000.01,0.00,1000.01,0.00,0.00,0.00,1000.01,500.00,500.00,0.00,97077.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,11/30/1978 12:00 AM,565241.88,49910.97,204.04,48037.33,0.00,48037.33,0.00,131101.52,0.00,97744.25,46393.13,0.00,182452.64,7909.05,711.51,0.00,600.00,0.00,600.00,0.00,0.00,0.00,1311.52,523.05,692.69,95.77,97077.94,9029.50,2.21,0.00,0.00,9027.29,5750.80,0.00,3276.48
14,12/31/1978 12:00 AM,565241.88,24153.68,0.00,110949.77,6112.14,117061.91,22449.26,182452.64,0.00,112654.19,31559.33,22757.66,240789.84,7909.05,353.15,0.00,600.00,0.00,600.00,0.00,95.77,0.00,953.15,186.82,614.20,247.91,97077.94,4301.42,0.00,3276.48,0.00,4301.42,1528.56,0.00,6049.35
14,01/31/1979 12:00 AM,565241.88,105937.94,27936.54,49093.34,9028.39,58121.73,33160.35,240789.84,0.00,93934.39,40508.99,53425.41,240789.84,7909.05,1487.78,0.00,600.00,0.00,600.00,0.00,247.91,0.00,2087.79,298.18,1328.48,709.04,97077.94,18903.34,414.01,6049.35,0.00,18489.32,4343.99,0.00,20194.68
14,02/28/1979 12:00 AM,565241.88,81721.78,4933.94,27161.19,4906.47,32067.66,18020.95,240789.84,0.00,85928.08,66340.70,19587.37,240789.84,7909.05,1166.02,0.00,600.00,0.00,600.00,0.00,709.04,0.00,1766.02,506.71,1230.78,737.58,97077.94,14259.16,102.34,20194.68,0.00,14156.83,10031.38,0.00,24320.13
14,03/31/1979 12:00 AM,565241.88,56757.28,554.00,64787.45,5902.95,70690.40,21680.94,240789.84,0.00,99309.78,78003.35,21306.43,240789.84,7909.05,813.27,0.00,900.01,0.00,900.01,0.00,737.58,0.00,1713.27,1127.83,856.82,466.20,97077.94,9913.14,8.13,24320.13,0.00,9905.01,24593.07,0.00,9632.07
